Year,Planting_Dates,Harvesting_Dates,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Commodity,ACRES_PLANTED,ACRES_HARVESTED
2018,03-Sep,03-Jul,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103,WHEAT,"98,500","52,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,NORTH CENTRAL,40,WOODS,151,WHEAT,"155,000","95,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,WHEAT,"5,900","4,900"
2018,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,MAYES,97,WHEAT,"6,000","3,200"
2018,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,NOWATA,105,WHEAT,"1,600","1,200"
2018,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,OTTAWA,115,WHEAT,"15,000","11,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,ROGERS,131,WHEAT,"2,800","2,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,NORTHEAST,70,WAGONER,145,WHEAT,"16,700","12,100"
2018,03-Sep,03-Jul,OKLAHOMA,40,PANHANDLE,10,BEAVER,7,WHEAT,"110,500","62,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,PANHANDLE,10,TEXAS,139,WHEAT,"188,500","125,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,SOUTH CENTRAL,60,CARTER,19,WHEAT,"7,400","1,700"
2018,03-Sep,03-Jul,OKLAHOMA,40,SOUTH CENTRAL,60,GARVIN,49,WHEAT,"19,200","3,700"
2018,03-Sep,03-Jul,OKLAHOMA,40,SOUTH CENTRAL,60,JEFFERSON,67,WHEAT,"52,500","3,700"
2018,03-Sep,03-Jul,OKLAHOMA,40,SOUTH CENTRAL,60,STEPHENS,137,WHEAT,"29,500","7,280"
2018,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,CADDO,15,WHEAT,"144,500","64,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,COMANCHE,31,WHEAT,"48,500","20,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,COTTON,33,WHEAT,"135,000","69,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,JACKSON,65,WHEAT,"173,000","56,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,SOUTHWEST,30,KIOWA,75,WHEAT,"164,000","101,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,WEST CENTRAL,20,BECKHAM,9,WHEAT,"49,000","11,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,WEST CENTRAL,20,BLAINE,11,WHEAT,"196,000","77,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,WEST CENTRAL,20,CUSTER,39,WHEAT,"160,000","84,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,WEST CENTRAL,20,DEWEY,43,WHEAT,"96,000","47,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,WEST CENTRAL,20,ROGER MILLS,129,WHEAT,"49,000","17,000"
2018,03-Sep,03-Jul,OKLAHOMA,40,WEST CENTRAL,20,WASHITA,149,WHEAT,"210,000","100,000"
2018,15-Sep,23-Aug,OREGON,41,NORTH CENTRAL,20,GILLIAM,21,WHEAT,"99,000","98,000"
2018,15-Sep,23-Aug,OREGON,41,NORTH CENTRAL,20,MORROW,49,WHEAT,"130,000","128,000"
2018,15-Sep,23-Aug,OREGON,41,NORTH CENTRAL,20,SHERMAN,55,WHEAT,"115,000","110,000"
2018,15-Sep,23-Aug,OREGON,41,NORTH CENTRAL,20,WASCO,65,WHEAT,"61,000","51,000"
2018,15-Sep,23-Aug,OREGON,41,NORTHEAST,30,UMATILLA,59,WHEAT,"238,000","236,000"
2018,15-Sep,23-Aug,OREGON,41,SOUTHEAST,80,JEFFERSON,31,WHEAT,"1,100","1,000"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,CENTRAL,50,AURORA,3,WHEAT,"9,900","9,140"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,CENTRAL,50,BEADLE,5,WHEAT,"8,000","7,600"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,CENTRAL,50,BRULE,15,WHEAT,"29,000","25,400"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,CENTRAL,50,HUGHES,65,WHEAT,"48,800","33,000"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,CENTRAL,50,SULLY,119,WHEAT,"82,900","55,600"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,EAST CENTRAL,60,DAVISON,35,WHEAT,"9,700","8,900"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,NORTH CENTRAL,20,POTTER,107,WHEAT,"23,000","20,700"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,NORTH CENTRAL,20,SPINK,115,WHEAT,"4,300","2,870"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,NORTHEAST,30,CODINGTON,29,WHEAT,"1,500","1,400"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTH CENTRAL,80,LYMAN,85,WHEAT,"72,000","61,200"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTH CENTRAL,80,TRIPP,123,WHEAT,"50,000","41,700"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTHEAST,90,BON HOMME,9,WHEAT,"3,700","3,310"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTHEAST,90,CHARLES MIX,23,WHEAT,"37,600","35,100"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTHEAST,90,DOUGLAS,43,WHEAT,"7,400","6,840"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTHEAST,90,HUTCHINSON,67,WHEAT,"5,500","5,160"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,SOUTHEAST,90,TURNER,125,WHEAT,"1,400","1,330"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,WEST CENTRAL,40,HAAKON,55,WHEAT,"56,500","49,800"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,WEST CENTRAL,40,MEADE,93,WHEAT,"34,900","21,900"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,WEST CENTRAL,40,PENNINGTON,103,WHEAT,"40,300","35,300"
2018,01-Sep,13-Aug,SOUTH DAKOTA,46,WEST CENTRAL,40,STANLEY,117,WHEAT,"46,600","39,800"
2018,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,BEDFORD,3,WHEAT,"5,300","2,450"
2018,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,CANNON,15,WHEAT,"1,200",830
2018,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,LINCOLN,103,WHEAT,"7,300","4,650"
2018,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,MARSHALL,117,WHEAT,"3,600","1,890"
2018,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,MAURY,119,WHEAT,"1,700",630
2018,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,RUTHERFORD,149,WHEAT,"3,100","1,750"
2018,25-Sep,05-Jul,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,WHEAT,"8,800","7,220"
2018,25-Sep,05-Jul,TENNESSEE,47,CUMBERLAND PLATEAU,50,BLEDSOE,7,WHEAT,"1,000",630
2018,25-Sep,05-Jul,TENNESSEE,47,CUMBERLAND PLATEAU,50,COFFEE,31,WHEAT,"4,400","1,350"
2018,25-Sep,05-Jul,TENNESSEE,47,CUMBERLAND PLATEAU,50,FRANKLIN,51,WHEAT,"6,100","3,900"
2018,25-Sep,05-Jul,TENNESSEE,47,DELTA,10,DYER,45,WHEAT,"24,800","20,500"
2018,25-Sep,05-Jul,TENNESSEE,47,DELTA,10,LAKE,95,WHEAT,"7,200","6,800"
2018,25-Sep,05-Jul,TENNESSEE,47,DELTA,10,OBION,131,WHEAT,"14,000","11,200"
2018,25-Sep,05-Jul,TENNESSEE,47,DELTA,10,TIPTON,167,WHEAT,"10,000","8,100"
2018,25-Sep,05-Jul,TENNESSEE,47,EAST TENNESSEE,60,BLOUNT,9,WHEAT,900,370
2018,25-Sep,05-Jul,TENNESSEE,47,EAST TENNESSEE,60,LOUDON,105,WHEAT,"1,200",430
2018,25-Sep,05-Jul,TENNESSEE,47,EAST TENNESSEE,60,MONROE,123,WHEAT,"3,900",860
2018,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,CARROLL,17,WHEAT,"12,500","11,100"
2018,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,CROCKETT,33,WHEAT,"12,100","10,400"
2018,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,FAYETTE,47,WHEAT,"4,700","3,640"
2018,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,GIBSON,53,WHEAT,"53,400","45,200"
2018,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,HAYWOOD,75,WHEAT,"23,900","19,900"
2018,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,HENRY,79,WHEAT,"9,700","8,030"
2018,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,MADISON,113,WHEAT,"15,600","12,700"
2018,25-Sep,05-Jul,TENNESSEE,47,WEST TENNESSEE,20,WEAKLEY,183,WHEAT,"25,000","21,900"
2018,25-Sep,05-Jul,TENNESSEE,47,WESTERN RIM,30,LAWRENCE,99,WHEAT,"8,500","6,900"
2018,25-Sep,05-Jul,TENNESSEE,47,WESTERN RIM,30,MONTGOMERY,125,WHEAT,"11,500","10,100"
2018,25-Sep,05-Jul,TENNESSEE,47,WESTERN RIM,30,ROBERTSON,147,WHEAT,"40,300","36,400"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,BELL,27,WHEAT,"11,200","9,700"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,BOSQUE,35,WHEAT,"5,100","3,000"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,COLLIN,85,WHEAT,"27,800","23,000"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,COOKE,97,WHEAT,"26,200","18,000"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,CORYELL,99,WHEAT,"13,000","9,300"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,DELTA,119,WHEAT,"6,000","6,000"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,DENTON,121,WHEAT,"31,900","24,500"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,ELLIS,139,WHEAT,"20,000","15,200"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,FALLS,145,WHEAT,"14,300","11,700"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,FANNIN,147,WHEAT,"28,100","22,100"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,GRAYSON,181,WHEAT,"37,000","34,500"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,HAMILTON,193,WHEAT,"7,200","4,000"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,HILL,217,WHEAT,"32,000","27,000"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,HUNT,231,WHEAT,"16,000","15,000"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,JOHNSON,251,WHEAT,"15,000","7,400"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,KAUFMAN,257,WHEAT,"10,700","6,200"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,LAMAR,277,WHEAT,"11,000","9,500"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,MCLENNAN,309,WHEAT,"22,000","13,000"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,MILAM,331,WHEAT,"7,000","5,900"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,NAVARRO,349,WHEAT,"5,300","4,900"
2018,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,WILLIAMSON,491,WHEAT,"8,300","6,700"
2018,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,ARCHER,9,WHEAT,"68,800","28,000"
2018,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,CALLAHAN,59,WHEAT,"29,600","9,300"
2018,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,CLAY,77,WHEAT,"64,000","21,000"
2018,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,JACK,237,WHEAT,"8,100","2,500"
2018,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,MILLS,333,WHEAT,"2,600","1,000"
2018,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,THROCKMORTON,447,WHEAT,"52,000","22,500"
2018,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,WISE,497,WHEAT,"8,100","3,100"
2018,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,YOUNG,503,WHEAT,"56,000","26,000"
2018,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,COKE,81,WHEAT,"9,300","2,700"
2018,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,CONCHO,95,WHEAT,"46,900","25,300"
2018,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,GILLESPIE,171,WHEAT,"4,200","2,500"
2018,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,MCCULLOCH,307,WHEAT,"31,500","19,800"
2018,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,SAN SABA,411,WHEAT,"16,500","5,600"
2018,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,TOM GREEN,451,WHEAT,"48,400","23,400"
2018,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,UVALDE,463,WHEAT,"8,200","4,800"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,ARMSTRONG,11,WHEAT,"56,600","13,400"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,BRISCOE,45,WHEAT,"40,700","12,300"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,CARSON,65,WHEAT,"67,300","38,300"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,CASTRO,69,WHEAT,"121,500","53,000"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,DALLAM,111,WHEAT,"95,600","40,000"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,DEAF SMITH,117,WHEAT,"187,000","68,000"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,FLOYD,153,WHEAT,"85,700","30,000"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,GRAY,179,WHEAT,"33,800","9,000"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,HARTLEY,205,WHEAT,"69,000","42,300"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,HUTCHINSON,233,WHEAT,"31,500","8,700"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,MOORE,341,WHEAT,"88,300","44,600"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,OCHILTREE,357,WHEAT,"126,500","85,200"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,OLDHAM,359,WHEAT,"37,900","7,800"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,RANDALL,381,WHEAT,"97,700","26,800"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,SWISHER,437,WHEAT,"143,100","15,600"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN LOW PLAINS,21,CHILDRESS,75,WHEAT,"38,600","4,300"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN LOW PLAINS,21,COLLINGSWORTH,87,WHEAT,"28,500","2,600"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN LOW PLAINS,21,FOARD,155,WHEAT,"84,600","8,700"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN LOW PLAINS,21,HARDEMAN,197,WHEAT,"76,000","21,600"
2018,04-Sep,12-Jul,TEXAS,48,NORTHERN LOW PLAINS,21,WICHITA,485,WHEAT,"81,300","41,700"
2018,04-Sep,12-Jul,TEXAS,48,SOUTH TEXAS,96,ZAVALA,507,WHEAT,"7,300","6,900"
2018,04-Sep,12-Jul,TEXAS,48,SOUTHERN HIGH PLAINS,12,DAWSON,115,WHEAT,"18,300","4,700"
2018,04-Sep,12-Jul,TEXAS,48,SOUTHERN HIGH PLAINS,12,GAINES,165,WHEAT,"13,000","2,900"
2018,04-Sep,12-Jul,TEXAS,48,SOUTHERN LOW PLAINS,22,BAYLOR,23,WHEAT,"120,700","35,400"
2018,04-Sep,12-Jul,TEXAS,48,SOUTHERN LOW PLAINS,22,COLEMAN,83,WHEAT,"42,600","21,000"
2018,04-Sep,12-Jul,TEXAS,48,SOUTHERN LOW PLAINS,22,FISHER,151,WHEAT,"62,600","5,100"
2018,04-Sep,12-Jul,TEXAS,48,SOUTHERN LOW PLAINS,22,JONES,253,WHEAT,"120,000","26,000"
2018,04-Sep,12-Jul,TEXAS,48,SOUTHERN LOW PLAINS,22,KNOX,275,WHEAT,"155,300","45,100"
2018,04-Sep,12-Jul,TEXAS,48,SOUTHERN LOW PLAINS,22,RUNNELS,399,WHEAT,"88,700","80,200"
2018,04-Sep,12-Jul,TEXAS,48,SOUTHERN LOW PLAINS,22,TAYLOR,441,WHEAT,"62,000","41,000"
2018,25-Sep,12-Jul,VIRGINIA,51,CENTRAL,50,APPOMATTOX,11,WHEAT,700,290
2018,25-Sep,12-Jul,VIRGINIA,51,CENTRAL,50,BEDFORD,19,WHEAT,"1,900","1,520"
2018,25-Sep,12-Jul,VIRGINIA,51,CENTRAL,50,CAROLINE,33,WHEAT,"10,900","9,900"
2018,25-Sep,12-Jul,VIRGINIA,51,CENTRAL,50,GOOCHLAND,75,WHEAT,"3,000","2,700"
2018,25-Sep,12-Jul,VIRGINIA,51,CENTRAL,50,HANOVER,85,WHEAT,"7,700","6,400"
2018,25-Sep,12-Jul,VIRGINIA,51,CENTRAL,50,ORANGE,137,WHEAT,"1,100",590
2018,25-Sep,12-Jul,VIRGINIA,51,CENTRAL,50,POWHATAN,145,WHEAT,900,540
2018,25-Sep,12-Jul,VIRGINIA,51,CENTRAL,50,SPOTSYLVANIA,177,WHEAT,"1,700",940
2018,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,ACCOMACK,1,WHEAT,"10,400","8,200"
2018,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,ESSEX,57,WHEAT,"10,000","7,750"
2018,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,KING WILLIAM,101,WHEAT,"9,200","8,150"
2018,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,MIDDLESEX,119,WHEAT,"3,700","3,100"
2018,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,NORTHAMPTON,131,WHEAT,"11,800","10,500"
2018,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,RICHMOND,159,WHEAT,"7,000","5,950"
2018,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,WESTMORELAND,193,WHEAT,"10,000","8,200"
2018,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,CULPEPER,47,WHEAT,"1,300",940
2018,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,FAUQUIER,61,WHEAT,"2,200","1,550"
2018,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,LOUDOUN,107,WHEAT,"1,400","1,160"
2018,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,MADISON,113,WHEAT,800,490
2018,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,ROCKINGHAM,165,WHEAT,"2,900","1,440"
2018,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,SHENANDOAH,171,WHEAT,"1,100",870
2018,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,DINWIDDIE,53,WHEAT,"4,400","2,400"
2018,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,GREENSVILLE,81,WHEAT,"3,000","1,200"
2018,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,MECKLENBURG,117,WHEAT,"5,700","3,250"
2018,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,PRINCE GEORGE,149,WHEAT,"3,600","1,950"
2018,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,SUFFOLK CITY,800,WHEAT,"6,600","2,950"
2018,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,SURRY,181,WHEAT,"3,700","2,400"
2018,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,SUSSEX,183,WHEAT,"5,600","3,000"
2018,25-Sep,12-Jul,VIRGINIA,51,SOUTHERN,80,CHARLOTTE,37,WHEAT,"3,600","2,650"
2018,25-Sep,12-Jul,VIRGINIA,51,SOUTHERN,80,FRANKLIN,67,WHEAT,"4,100","1,850"
2018,25-Sep,12-Jul,VIRGINIA,51,SOUTHERN,80,HALIFAX,83,WHEAT,"4,500","2,600"
2018,25-Sep,12-Jul,VIRGINIA,51,SOUTHERN,80,NOTTOWAY,135,WHEAT,"1,100",550
2018,25-Sep,12-Jul,VIRGINIA,51,SOUTHERN,80,PITTSYLVANIA,143,WHEAT,"9,200","4,350"
2018,30-Aug,30-Aug,WASHINGTON,53,CENTRAL,20,BENTON,5,WHEAT,"67,500","54,400"
2018,30-Aug,30-Aug,WASHINGTON,53,CENTRAL,20,KITTITAS,37,WHEAT,500,500
2018,30-Aug,30-Aug,WASHINGTON,53,CENTRAL,20,KLICKITAT,39,WHEAT,"26,000","24,600"
2018,30-Aug,30-Aug,WASHINGTON,53,CENTRAL,20,OKANOGAN,47,WHEAT,"5,700","4,200"
2018,30-Aug,30-Aug,WASHINGTON,53,CENTRAL,20,YAKIMA,77,WHEAT,"8,300","8,000"
2018,30-Aug,30-Aug,WASHINGTON,53,EAST CENTRAL,50,ADAMS,1,WHEAT,"244,000","238,000"
2018,30-Aug,30-Aug,WASHINGTON,53,EAST CENTRAL,50,DOUGLAS,17,WHEAT,"144,000","142,000"
2018,30-Aug,30-Aug,WASHINGTON,53,EAST CENTRAL,50,LINCOLN,43,WHEAT,"253,000","247,000"
2018,30-Aug,30-Aug,WASHINGTON,53,NORTHEAST,30,SPOKANE,63,WHEAT,"93,500","92,000"
2018,30-Aug,30-Aug,WASHINGTON,53,NORTHEAST,30,STEVENS,65,WHEAT,"3,400","3,000"
2018,30-Aug,30-Aug,WASHINGTON,53,SOUTHEAST,90,ASOTIN,3,WHEAT,"24,500","24,000"
2018,30-Aug,30-Aug,WASHINGTON,53,SOUTHEAST,90,COLUMBIA,13,WHEAT,"79,000","78,000"
2018,30-Aug,30-Aug,WASHINGTON,53,SOUTHEAST,90,GARFIELD,23,WHEAT,"59,500","59,000"
2018,30-Aug,30-Aug,WASHINGTON,53,SOUTHEAST,90,WALLA WALLA,71,WHEAT,"159,000","156,000"
2018,30-Aug,30-Aug,WASHINGTON,53,SOUTHEAST,90,WHITMAN,75,WHEAT,"360,000","355,000"
2018,30-Sep,19-Aug,WISCONSIN,55,CENTRAL,50,GREEN LAKE,47,WHEAT,"3,600","3,280"
2018,30-Sep,19-Aug,WISCONSIN,55,CENTRAL,50,JUNEAU,57,WHEAT,"1,100",830
2018,30-Sep,19-Aug,WISCONSIN,55,CENTRAL,50,WAUPACA,135,WHEAT,"2,700","2,500"
2018,30-Sep,19-Aug,WISCONSIN,55,CENTRAL,50,WAUSHARA,137,WHEAT,800,740
2018,30-Sep,19-Aug,WISCONSIN,55,CENTRAL,50,WOOD,141,WHEAT,"1,500","1,150"
2018,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,BROWN,9,WHEAT,"9,900","8,920"
2018,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,CALUMET,15,WHEAT,"9,200","8,950"
2018,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,DOOR,29,WHEAT,"10,400","10,000"
2018,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,FOND DU LAC,39,WHEAT,"12,800","12,100"
2018,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,KEWAUNEE,61,WHEAT,"11,400","11,100"
2018,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,MANITOWOC,71,WHEAT,"15,300","14,400"
2018,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,OUTAGAMIE,87,WHEAT,"6,500","5,210"
2018,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,SHEBOYGAN,117,WHEAT,"9,400","8,760"
2018,30-Sep,19-Aug,WISCONSIN,55,EAST CENTRAL,60,WINNEBAGO,139,WHEAT,"8,800","8,360"
2018,30-Sep,19-Aug,WISCONSIN,55,NORTH CENTRAL,20,MARATHON,73,WHEAT,"2,200","1,700"
2018,30-Sep,19-Aug,WISCONSIN,55,NORTHEAST,30,MARINETTE,75,WHEAT,"2,300","2,080"
2018,30-Sep,19-Aug,WISCONSIN,55,NORTHEAST,30,SHAWANO,115,WHEAT,"3,800","3,630"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTH CENTRAL,80,COLUMBIA,21,WHEAT,"6,300","5,830"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTH CENTRAL,80,DANE,25,WHEAT,"11,600","10,300"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTH CENTRAL,80,DODGE,27,WHEAT,"12,100","11,300"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTH CENTRAL,80,GREEN,45,WHEAT,"5,500","5,170"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTH CENTRAL,80,JEFFERSON,55,WHEAT,"5,500","5,000"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTH CENTRAL,80,ROCK,105,WHEAT,"5,500","5,300"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTHEAST,90,KENOSHA,59,WHEAT,"3,700","3,610"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTHEAST,90,OZAUKEE,89,WHEAT,"4,200","4,020"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTHEAST,90,RACINE,101,WHEAT,"5,800","5,640"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTHEAST,90,WALWORTH,127,WHEAT,"4,500","4,280"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTHEAST,90,WASHINGTON,131,WHEAT,"4,600","4,480"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,CRAWFORD,23,WHEAT,900,820
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,GRANT,43,WHEAT,"2,700","2,260"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,SAUK,111,WHEAT,"4,400","4,290"
2018,30-Sep,19-Aug,WISCONSIN,55,SOUTHWEST,70,VERNON,123,WHEAT,"1,000",890
2019,03-Oct,02-Jul,ARKANSAS,5,NORTHEAST,30,CLAY,21,WHEAT,"2,300","1,700"
